,CreditScore,Location,Male,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1226,585.0,0.0,1.0,40.0,8.0,134152.29,2.0,1.0,0.0,95583.45,0
1227,758.0,1.0,0.0,35.0,5.0,135871.5,1.0,1.0,1.0,87219.41,1
1228,765.0,2.0,0.0,30.0,6.0,140137.15,1.0,1.0,1.0,182266.01,0
1229,777.0,1.0,1.0,37.0,7.0,0.0,2.0,0.0,1.0,?,0
1230,658.0,1.0,1.0,25.0,1.0,0.0,1.0,1.0,0.0,145524.36,0
1231,596.0,1.0,0.0,44.0,1.0,88594.93,1.0,1.0,?,92406.22,0
1232,665.0,1.0,0.0,41.0,7.0,?,1.0,1.0,0.0,66548.58,1
1233,700.0,1.0,1.0,32.0,2.0,0.0,2.0,0.0,1.0,83629.6,0
1234,682.0,2.0,1.0,64.0,8.0,0.0,2.0,?,0.0,82870.75,0
1235,?,0.0,1.0,34.0,2.0,133432.59,2.0,0.0,1.0,175399.14,0
1236,697.0,1.0,1.0,27.0,4.0,0.0,1.0,1.0,0.0,100556.98,0
1237,649.0,1.0,1.0,31.0,8.0,0.0,2.0,0.0,1.0,,0
1238,584.0,1.0,0.0,28.0,5.0,0.0,2.0,1.0,0.0,142903.44,0
1239,582.0,1.0,1.0,38.0,4.0,116622.08,1.0,0.0,0.0,86792.38,0
1240,758.0,0.0,1.0,50.0,5.0,125724.79,1.0,1.0,1.0,110468.56,0
1241,687.0,1.0,0.0,61.0,7.0,80538.56,2.0,1.0,1.0,131305.37,0
1242,806.0,2.0,1.0,42.0,2.0,0.0,2.0,1.0,0.0,153059.01,0
1243,718.0,1.0,1.0,33.0,7.0,152347.01,1.0,1.0,1.0,129936.53,0
1244,613.0,0.0,0.0,32.0,3.0,96381.68,1.0,1.0,1.0,138871.12,0
1245,717.0,1.0,1.0,44.0,10.0,0.0,2.0,0.0,1.0,29937.75,0
1246,577.0,2.0,0.0,41.0,2.0,0.0,2.0,1.0,0.0,74870.99,0
1247,775.0,0.0,1.0,36.0,2.0,169831.46,2.0,1.0,1.0,27758.36,0
1248,499.0,2.0,1.0,41.0,4.0,0.0,2.0,1.0,0.0,134626.3,0
1249,667.0,1.0,1.0,23.0,5.0,0.0,2.0,,1.0,113089.43,0
1250,745.0,1.0,1.0,31.0,7.0,131852.81,,1.0,1.0,57553.98,0
1251,507.0,2.0,0.0,44.0,8.0,0.0,2.0,0.0,?,72577.33,0
1252,712.0,0.0,0.0,40.0,1.0,138912.58,2.0,0.0,0.0,120107.5,1
1253,554.0,1.0,0.0,38.0,?,132876.23,2.0,0.0,1.0,167087.33,0
1254,525.0,1.0,0.0,66.0,7.0,0.0,2.0,1.0,1.0,?,0
1255,773.0,2.0,1.0,34.0,8.0,121092.53,1.0,0.0,1.0,72937.64,0
1256,558.0,1.0,,42.0,3.0,143566.99,1.0,0.0,0.0,167099.8,0
1257,610.0,1.0,1.0,36.0,9.0,0.0,2.0,1.0,1.0,101433.76,0
1258,719.0,0.0,0.0,30.0,7.0,86053.52,2.0,0.0,1.0,116973.48,0
1259,526.0,0.0,1.0,47.0,6.0,137300.23,1.0,1.0,0.0,197528.62,0
1260,681.0,1.0,1.0,,1.0,0.0,2.0,?,1.0,139048.0,0
1261,648.0,2.0,0.0,35.0,7.0,106045.92,2.0,1.0,0.0,72846.58,0
1262,705.0,1.0,1.0,41.0,6.0,0.0,2.0,?,1.0,123866.43,0
1263,673.0,1.0,0.0,44.0,2.0,0.0,1.0,1.0,0.0,122547.58,1
1264,482.0,0.0,1.0,34.0,,132615.73,2.0,1.0,1.0,32903.93,0
1265,697.0,1.0,1.0,37.0,4.0,0.0,1.0,1.0,0.0,46615.09,1
1266,707.0,1.0,0.0,59.0,4.0,119960.29,2.0,1.0,1.0,170528.63,0
1267,686.0,2.0,0.0,36.0,7.0,145731.62,1.0,1.0,0.0,185566.74,0
1268,606.0,,1.0,65.0,9.0,126306.64,3.0,0.0,0.0,7861.68,0
1269,587.0,1.0,0.0,33.0,6.0,0.0,2.0,1.0,?,180150.44,0
1270,516.0,1.0,0.0,37.0,6.0,0.0,1.0,0.0,0.0,109843.16,0
1271,745.0,1.0,1.0,32.0,7.0,0.0,2.0,1.0,1.0,156901.29,0
1272,736.0,1.0,1.0,29.0,2.0,142905.51,1.0,1.0,1.0,83681.97,1
1273,581.0,0.0,1.0,67.0,9.0,113537.23,1.0,0.0,1.0,91936.9,0
1274,681.0,,0.0,45.0,6.0,?,2.0,1.0,0.0,137537.22,1
1275,639.0,0.0,1.0,31.0,5.0,124098.18,1.0,1.0,,166677.06,0
1276,837.0,2.0,0.0,38.0,2.0,0.0,2.0,1.0,0.0,175843.35,0
1277,683.0,1.0,1.0,40.0,4.0,149863.76,1.0,1.0,0.0,172363.52,0
1278,,1.0,1.0,25.0,1.0,118962.58,2.0,1.0,1.0,120819.58,0
1279,606.0,1.0,1.0,26.0,4.0,,2.0,0.0,0.0,170528.63,0
1280,648.0,1.0,1.0,44.0,7.0,0.0,2.0,1.0,1.0,180829.98,0
1281,645.0,0.0,0.0,22.0,8.0,,1.0,0.0,0.0,54346.7,1
1282,616.0,1.0,1.0,59.0,3.0,0.0,2.0,1.0,1.0,177738.98,1
1283,586.0,1.0,0.0,44.0,7.0,0.0,2.0,1.0,1.0,148087.05,0
1284,850.0,1.0,1.0,38.0,9.0,0.0,2.0,0.0,?,57553.98,0
1285,608.0,1.0,1.0,50.0,6.0,0.0,1.0,1.0,0.0,93550.53,0
1286,687.0,1.0,1.0,31.0,7.0,0.0,2.0,1.0,1.0,57594.26,0
1287,685.0,2.0,0.0,63.0,7.0,0.0,1.0,1.0,1.0,168008.17,0
1288,581.0,2.0,0.0,41.0,5.0,0.0,2.0,1.0,0.0,131283.6,0
1289,645.0,1.0,?,33.0,4.0,,1.0,1.0,1.0,53311.01,0
1290,646.0,1.0,0.0,41.0,4.0,127450.68,1.0,1.0,1.0,109543.58,0
1291,614.0,1.0,?,39.0,9.0,?,2.0,?,0.0,77500.81,0
1292,699.0,1.0,0.0,29.0,6.0,149874.01,?,1.0,1.0,156680.91,0
1293,629.0,2.0,?,28.0,2.0,0.0,2.0,1.0,1.0,70899.27,0
1294,677.0,0.0,1.0,42.0,2.0,133359.2,2.0,0.0,0.0,124778.01,0
1295,628.0,2.0,0.0,44.0,4.0,0.0,2.0,1.0,0.0,10828.78,0
1296,587.0,1.0,0.0,24.0,3.0,0.0,1.0,1.0,1.0,128882.66,0
1297,702.0,1.0,1.0,40.0,9.0,0.0,2.0,0.0,1.0,41590.4,0
1298,684.0,2.0,0.0,24.0,3.0,0.0,1.0,1.0,0.0,180934.67,1
1299,659.0,1.0,0.0,39.0,10.0,0.0,1.0,1.0,1.0,181605.85,0
1300,757.0,1.0,1.0,37.0,5.0,122689.51,2.0,1.0,0.0,142754.71,0
1301,577.0,2.0,1.0,34.0,2.0,0.0,2.0,1.0,1.0,170307.43,0
1302,?,1.0,1.0,35.0,2.0,0.0,2.0,1.0,0.0,147074.67,0
1303,678.0,2.0,0.0,29.0,6.0,0.0,2.0,1.0,0.0,64443.75,0
1304,669.0,0.0,0.0,27.0,3.0,142765.24,2.0,1.0,1.0,?,0
1305,748.0,2.0,1.0,32.0,7.0,169399.6,1.0,1.0,0.0,55857.48,0
1306,576.0,2.0,0.0,33.0,3.0,88798.34,1.0,0.0,1.0,4272.0,0
1307,627.0,1.0,0.0,38.0,3.0,128226.7,1.0,1.0,1.0,114514.64,0
1308,565.0,2.0,1.0,40.0,,0.0,2.0,0.0,1.0,152012.36,0
1309,694.0,1.0,0.0,31.0,1.0,96402.96,2.0,,0.0,160990.27,0
1310,452.0,2.0,1.0,39.0,7.0,0.0,,1.0,0.0,1591.19,0
1311,531.0,1.0,1.0,37.0,2.0,0.0,2.0,1.0,0.0,64038.34,0
1312,709.0,1.0,1.0,42.0,8.0,0.0,2.0,1.0,1.0,118520.31,0
1313,724.0,2.0,1.0,44.0,2.0,0.0,2.0,1.0,0.0,93983.98,0
1314,729.0,2.0,1.0,40.0,0.0,?,2.0,1.0,1.0,177670.57,0
1315,676.0,1.0,0.0,38.0,5.0,0.0,2.0,1.0,1.0,182566.76,0
1316,739.0,0.0,0.0,34.0,8.0,126418.14,1.0,0.0,1.0,134420.75,0
1317,699.0,1.0,0.0,36.0,1.0,0.0,2.0,1.0,1.0,133537.03,0
1318,806.0,0.0,1.0,30.0,3.0,168078.83,1.0,1.0,1.0,85028.36,1
1319,709.0,2.0,1.0,47.0,3.0,0.0,1.0,1.0,1.0,158585.17,0
1320,643.0,1.0,0.0,44.0,4.0,0.0,2.0,0.0,0.0,152992.04,1
1321,815.0,2.0,1.0,57.0,3.0,0.0,1.0,1.0,0.0,131834.87,1
1322,683.0,1.0,1.0,33.0,4.0,0.0,2.0,0.0,?,95623.28,0
1323,601.0,1.0,0.0,34.0,1.0,0.0,2.0,0.0,1.0,160607.06,0
1324,721.0,,0.0,52.0,4.0,0.0,1.0,1.0,0.0,109794.31,1
1325,,1.0,0.0,60.0,5.0,115465.28,1.0,0.0,1.0,38914.51,0
1326,714.0,0.0,1.0,31.0,2.0,144857.89,2.0,1.0,1.0,,0
1327,540.0,2.0,1.0,48.0,8.0,148116.48,1.0,?,0.0,,0
1328,523.0,2.0,1.0,37.0,10.0,122267.85,1.0,1.0,1.0,145759.93,0
1329,762.0,1.0,1.0,34.0,4.0,0.0,1.0,0.0,1.0,89602.86,0
1330,594.0,2.0,1.0,28.0,5.0,96763.89,1.0,1.0,0.0,72873.33,0
1331,695.0,1.0,1.0,29.0,2.0,0.0,2.0,,,6770.44,0
1332,745.0,1.0,0.0,40.0,4.0,0.0,2.0,1.0,1.0,116581.1,0
1333,587.0,1.0,0.0,34.0,5.0,0.0,2.0,,1.0,162739.05,0
1334,646.0,2.0,1.0,36.0,6.0,,1.0,?,1.0,143393.24,0
1335,686.0,0.0,1.0,48.0,3.0,107719.27,2.0,1.0,0.0,142917.79,1
1336,690.0,2.0,0.0,33.0,8.0,0.0,1.0,1.0,1.0,108764.69,0
1337,825.0,0.0,0.0,56.0,2.0,114415.84,1.0,0.0,0.0,92996.75,1
1338,696.0,0.0,1.0,?,4.0,74596.45,2.0,1.0,1.0,94777.47,0
1339,687.0,1.0,0.0,45.0,3.0,0.0,1.0,,1.0,89892.84,0
1340,576.0,2.0,1.0,37.0,8.0,0.0,2.0,,0.0,77660.03,0
1341,645.0,2.0,1.0,55.0,1.0,133676.65,1.0,0.0,1.0,17095.49,0
1342,656.0,1.0,1.0,29.0,9.0,0.0,1.0,1.0,1.0,92796.35,0
1343,641.0,0.0,1.0,42.0,1.0,164701.59,2.0,1.0,1.0,?,0
1344,781.0,1.0,1.0,39.0,2.0,117356.19,1.0,1.0,1.0,163570.25,0
1345,?,2.0,0.0,46.0,1.0,121498.11,1.0,1.0,1.0,86786.41,1
1346,569.0,1.0,1.0,43.0,4.0,0.0,1.0,1.0,0.0,145794.15,1
1347,662.0,0.0,1.0,31.0,4.0,84006.65,2.0,0.0,0.0,74850.67,0
1348,757.0,1.0,0.0,30.0,1.0,89039.3,1.0,1.0,0.0,178373.26,0
1349,755.0,0.0,1.0,?,6.0,105082.07,,1.0,0.0,25136.95,1
1350,772.0,0.0,0.0,42.0,3.0,75075.31,1.0,1.0,0.0,92888.52,1
1351,850.0,1.0,0.0,60.0,4.0,131778.08,1.0,1.0,1.0,10703.53,0
1352,679.0,1.0,1.0,35.0,1.0,121152.05,,1.0,1.0,64849.74,0
1353,691.0,1.0,0.0,28.0,1.0,0.0,?,0.0,0.0,92865.41,1
1354,638.0,2.0,0.0,41.0,9.0,81732.88,1.0,0.0,1.0,83499.89,0
1355,560.0,1.0,0.0,38.0,0.0,81550.94,2.0,0.0,1.0,118974.77,0
1356,622.0,0.0,0.0,29.0,4.0,86920.86,2.0,1.0,1.0,57553.02,0
1357,704.0,2.0,1.0,34.0,2.0,0.0,2.0,0.0,0.0,161333.96,0
1358,548.0,2.0,0.0,36.0,9.0,0.0,1.0,1.0,0.0,121316.07,0
1359,652.0,0.0,1.0,28.0,?,122443.21,1.0,0.0,1.0,139435.43,0
1360,659.0,1.0,0.0,53.0,5.0,0.0,1.0,0.0,0.0,169291.7,1
1361,551.0,0.0,0.0,46.0,9.0,124577.33,1.0,1.0,0.0,149535.97,1
1362,,1.0,0.0,32.0,3.0,,2.0,1.0,0.0,92888.56,0
1363,592.0,0.0,1.0,49.0,8.0,113674.2,1.0,1.0,0.0,60775.18,1
1364,578.0,1.0,1.0,50.0,3.0,0.0,2.0,1.0,1.0,169804.4,0
1365,648.0,0.0,1.0,48.0,8.0,97001.36,2.0,1.0,0.0,163746.09,0
1366,527.0,1.0,0.0,34.0,8.0,0.0,2.0,1.0,0.0,122950.05,0
1367,718.0,0.0,0.0,35.0,7.0,108269.37,2.0,0.0,1.0,72549.27,0
1368,749.0,1.0,,44.0,,0.0,2.0,1.0,0.0,138526.96,0
1369,583.0,0.0,0.0,43.0,7.0,111065.93,1.0,1.0,1.0,173948.3,1
1370,679.0,1.0,?,38.0,6.0,0.0,1.0,0.0,0.0,143681.83,1
1371,773.0,1.0,1.0,30.0,,0.0,2.0,1.0,0.0,180134.88,0
1372,705.0,2.0,?,39.0,8.0,0.0,2.0,1.0,0.0,40385.61,0
1373,554.0,1.0,0.0,31.0,4.0,0.0,2.0,1.0,1.0,173683.0,0
1374,?,2.0,0.0,30.0,1.0,122929.52,1.0,0.0,0.0,45957.56,0
1375,735.0,1.0,1.0,18.0,9.0,0.0,2.0,0.0,0.0,125986.01,0
1376,649.0,0.0,0.0,58.0,6.0,138333.04,1.0,1.0,0.0,172450.19,1
1377,?,0.0,0.0,38.0,6.0,181804.34,2.0,1.0,1.0,57517.71,0
1378,637.0,2.0,0.0,35.0,9.0,111525.6,1.0,1.0,0.0,85426.66,0
1379,692.0,2.0,0.0,36.0,4.0,0.0,2.0,1.0,0.0,161667.33,0
1380,561.0,1.0,1.0,41.0,6.0,0.0,2.0,1.0,0.0,,0
1381,554.0,0.0,1.0,25.0,9.0,139914.7,1.0,1.0,0.0,129964.94,0
1382,691.0,1.0,1.0,31.0,1.0,0.0,2.0,1.0,0.0,?,0
1383,829.0,1.0,1.0,30.0,0.0,0.0,1.0,1.0,0.0,150694.26,1
1384,697.0,1.0,,35.0,6.0,0.0,2.0,1.0,0.0,105760.01,0
1385,561.0,2.0,0.0,35.0,1.0,0.0,1.0,1.0,0.0,45261.47,0
1386,743.0,1.0,1.0,61.0,5.0,0.0,2.0,,0.0,21859.06,0
1387,727.0,1.0,1.0,43.0,4.0,0.0,1.0,1.0,0.0,159742.33,0
1388,679.0,2.0,1.0,34.0,3.0,0.0,2.0,0.0,0.0,120892.96,0
1389,,1.0,1.0,29.0,6.0,156815.71,1.0,1.0,1.0,127332.33,0
1390,706.0,1.0,0.0,46.0,5.0,119496.25,1.0,1.0,1.0,156439.56,0
1391,679.0,1.0,0.0,25.0,4.0,0.0,2.0,1.0,0.0,50560.21,0
1392,545.0,0.0,1.0,40.0,?,93955.83,2.0,0.0,1.0,148278.43,0
1393,628.0,1.0,0.0,32.0,2.0,0.0,1.0,0.0,,149629.13,0
1394,462.0,2.0,1.0,33.0,9.0,0.0,2.0,0.0,0.0,181204.64,0
1395,602.0,1.0,0.0,39.0,3.0,0.0,2.0,1.0,1.0,141180.66,0
1396,632.0,2.0,0.0,32.0,2.0,0.0,,0.0,1.0,103832.58,0
1397,764.0,1.0,1.0,38.0,5.0,0.0,2.0,1.0,1.0,91094.46,0
1398,687.0,0.0,0.0,26.0,1.0,105701.72,2.0,0.0,0.0,75860.97,0
1399,727.0,2.0,1.0,35.0,,0.0,2.0,0.0,1.0,63889.1,0
1400,598.0,1.0,1.0,27.0,2.0,121798.85,2.0,1.0,0.0,54474.0,0
1401,639.0,1.0,1.0,34.0,3.0,79543.92,1.0,1.0,1.0,136879.96,0
1402,684.0,1.0,1.0,45.0,3.0,0.0,2.0,0.0,1.0,113657.1,0
1403,590.0,2.0,1.0,34.0,0.0,0.0,2.0,0.0,0.0,170968.99,0
1404,724.0,1.0,1.0,41.0,0.0,121215.9,1.0,1.0,1.0,79577.4,0
1405,682.0,1.0,1.0,44.0,3.0,0.0,2.0,0.0,?,151777.98,1
1406,588.0,1.0,0.0,?,3.0,0.0,2.0,1.0,?,115509.9,0
1407,624.0,1.0,0.0,34.0,7.0,0.0,2.0,1.0,1.0,1557.66,0
1408,567.0,2.0,1.0,40.0,6.0,118628.8,1.0,1.0,0.0,91973.63,0
1409,695.0,2.0,0.0,,7.0,0.0,2.0,1.0,0.0,48378.4,0
1410,,1.0,0.0,32.0,5.0,0.0,2.0,1.0,0.0,131625.14,0
1411,685.0,1.0,0.0,38.0,7.0,0.0,2.0,1.0,0.0,151425.56,0
1412,619.0,1.0,,23.0,1.0,0.0,2.0,0.0,1.0,72929.96,0
1413,578.0,1.0,0.0,42.0,0.0,0.0,1.0,1.0,0.0,157557.33,1
1414,698.0,1.0,1.0,41.0,1.0,112701.04,1.0,1.0,1.0,29213.63,0
1415,686.0,1.0,1.0,38.0,5.0,160389.82,1.0,0.0,1.0,142331.39,0
1416,684.0,2.0,0.0,38.0,6.0,0.0,2.0,1.0,1.0,130928.22,0
1417,616.0,1.0,0.0,45.0,2.0,0.0,,1.0,0.0,142967.43,0
1418,655.0,?,0.0,44.0,6.0,0.0,2.0,1.0,1.0,93716.73,0
1419,576.0,2.0,1.0,,2.0,119278.01,1.0,1.0,1.0,46630.47,0
1420,586.0,2.0,0.0,41.0,1.0,140197.18,1.0,0.0,?,6053.8,0
1421,636.0,2.0,1.0,29.0,1.0,0.0,1.0,,0.0,43134.58,0
1422,815.0,2.0,1.0,28.0,3.0,0.0,3.0,1.0,0.0,174738.2,1
1423,639.0,1.0,1.0,34.0,1.0,0.0,2.0,1.0,0.0,132468.69,0
1424,590.0,0.0,1.0,36.0,3.0,140694.78,2.0,1.0,1.0,180622.02,0
1425,549.0,0.0,1.0,35.0,3.0,122338.21,2.0,?,0.0,147090.9,0
1426,774.0,1.0,0.0,40.0,5.0,71264.02,2.0,1.0,1.0,68759.57,0
1427,715.0,2.0,0.0,34.0,4.0,110646.54,2.0,1.0,0.0,109608.81,0
1428,545.0,1.0,1.0,30.0,5.0,0.0,1.0,1.0,0.0,122488.59,0
1429,713.0,2.0,1.0,41.0,4.0,0.0,2.0,1.0,0.0,107825.08,0
1430,685.0,1.0,1.0,29.0,7.0,132667.17,1.0,1.0,1.0,41876.98,0
1431,739.0,1.0,1.0,?,6.0,145737.42,1.0,0.0,1.0,82969.89,0
1432,772.0,2.0,0.0,41.0,10.0,96032.22,1.0,1.0,1.0,75825.57,0
1433,762.0,1.0,1.0,25.0,5.0,0.0,2.0,1.0,1.0,172668.39,0
1434,709.0,2.0,?,49.0,4.0,122486.47,1.0,1.0,1.0,140709.25,0
1435,589.0,2.0,0.0,48.0,3.0,0.0,2.0,0.0,1.0,63841.41,0
1436,634.0,1.0,1.0,34.0,4.0,142389.14,1.0,1.0,1.0,181489.76,0
1437,695.0,2.0,1.0,41.0,3.0,0.0,2.0,1.0,1.0,102393.15,0
1438,735.0,2.0,,?,9.0,0.0,,1.0,0.0,27244.35,0
1439,737.0,2.0,0.0,42.0,4.0,146282.79,2.0,0.0,0.0,198516.2,0
1440,521.0,2.0,0.0,64.0,6.0,0.0,1.0,1.0,0.0,158323.81,1
1441,678.0,2.0,1.0,?,5.0,0.0,1.0,1.0,1.0,5790.9,0
1442,758.0,2.0,0.0,51.0,6.0,76665.71,1.0,1.0,0.0,170984.97,1
1443,698.0,0.0,1.0,30.0,3.0,112414.81,1.0,0.0,1.0,93982.02,1
1444,?,2.0,1.0,34.0,5.0,0.0,2.0,1.0,1.0,94912.78,0
1445,633.0,2.0,1.0,42.0,4.0,0.0,1.0,0.0,1.0,8037.03,0
1446,633.0,0.0,0.0,33.0,6.0,108797.69,2.0,1.0,1.0,58965.94,0
1447,562.0,0.0,0.0,48.0,1.0,133377.8,1.0,0.0,1.0,?,1
1448,637.0,1.0,1.0,26.0,2.0,0.0,2.0,1.0,1.0,160821.35,0
1449,656.0,1.0,1.0,35.0,4.0,0.0,2.0,0.0,1.0,52709.55,0
1450,586.0,1.0,,33.0,10.0,132351.29,1.0,1.0,1.0,116885.59,0
1451,434.0,0.0,1.0,47.0,9.0,119496.87,1.0,1.0,0.0,125848.88,0
1452,561.0,0.0,0.0,35.0,6.0,123544.0,1.0,1.0,0.0,143913.32,0
1453,619.0,0.0,1.0,36.0,2.0,80744.84,2.0,1.0,1.0,166522.57,0
1454,809.0,0.0,0.0,52.0,8.0,145984.59,1.0,1.0,1.0,49865.92,1
1455,537.0,2.0,0.0,47.0,0.0,83772.95,1.0,1.0,0.0,109523.88,0
1456,678.0,1.0,1.0,50.0,9.0,0.0,1.0,0.0,0.0,171552.02,1
1457,813.0,1.0,?,29.0,9.0,0.0,1.0,1.0,1.0,167036.94,0
1458,543.0,?,1.0,40.0,4.0,136281.41,1.0,1.0,0.0,118815.56,0
1459,662.0,1.0,0.0,27.0,4.0,0.0,2.0,,,86490.09,0
1460,731.0,2.0,0.0,48.0,8.0,0.0,1.0,1.0,0.0,172749.4,1
1461,754.0,0.0,1.0,38.0,9.0,127132.96,1.0,1.0,1.0,188574.17,0
1462,639.0,0.0,0.0,33.0,9.0,115335.32,1.0,1.0,1.0,53130.41,0
1463,613.0,,0.0,54.0,2.0,111061.01,1.0,0.0,0.0,26542.17,0
1464,745.0,0.0,0.0,46.0,5.0,,1.0,0.0,0.0,149414.0,1
1465,774.0,1.0,0.0,44.0,3.0,121418.62,3.0,1.0,1.0,?,1
1466,785.0,1.0,0.0,39.0,1.0,130147.98,1.0,1.0,1.0,163798.41,1
1467,757.0,0.0,1.0,40.0,6.0,114007.5,2.0,1.0,1.0,99505.75,0
1468,721.0,1.0,1.0,34.0,9.0,0.0,2.0,0.0,1.0,51362.82,0
1469,655.0,1.0,1.0,45.0,1.0,0.0,1.0,0.0,?,123825.35,0
1470,573.0,1.0,0.0,56.0,1.0,0.0,1.0,1.0,1.0,186489.91,1
1471,706.0,0.0,1.0,36.0,2.0,113544.31,1.0,0.0,1.0,?,1
1472,733.0,2.0,0.0,27.0,3.0,0.0,1.0,1.0,0.0,139919.38,0
1473,669.0,1.0,0.0,51.0,5.0,0.0,2.0,0.0,1.0,91346.03,1
1474,709.0,0.0,0.0,59.0,1.0,93360.12,2.0,1.0,0.0,138837.53,0
1475,573.0,1.0,1.0,28.0,6.0,0.0,2.0,0.0,0.0,114020.06,0
1476,850.0,1.0,0.0,33.0,4.0,0.0,2.0,1.0,1.0,41291.05,0
1477,696.0,1.0,1.0,43.0,4.0,0.0,2.0,1.0,,131283.6,0
1478,516.0,1.0,1.0,49.0,8.0,0.0,2.0,0.0,0.0,143598.7,0
1479,841.0,1.0,1.0,29.0,2.0,120731.39,1.0,1.0,1.0,151460.81,0
1480,627.0,2.0,1.0,33.0,7.0,0.0,1.0,1.0,1.0,85983.54,0
1481,794.0,1.0,0.0,,3.0,0.0,1.0,1.0,0.0,71154.1,1
1482,652.0,2.0,1.0,34.0,9.0,0.0,2.0,1.0,1.0,120115.5,0
1483,653.0,1.0,,34.0,9.0,0.0,2.0,1.0,1.0,130853.03,0
1484,668.0,0.0,1.0,47.0,8.0,106854.21,1.0,0.0,1.0,157959.02,0
1485,573.0,2.0,1.0,38.0,4.0,0.0,2.0,0.0,0.0,55400.17,1
1486,543.0,1.0,0.0,28.0,5.0,0.0,2.0,1.0,?,171706.66,0
1487,698.0,1.0,1.0,32.0,2.0,175509.8,1.0,1.0,1.0,77867.23,0
1488,591.0,1.0,1.0,33.0,6.0,0.0,2.0,1.0,0.0,66977.68,0
1489,571.0,2.0,,39.0,6.0,109941.51,2.0,1.0,0.0,184843.77,0
1490,682.0,1.0,1.0,47.0,10.0,0.0,1.0,0.0,0.0,23305.01,1
1491,614.0,1.0,1.0,50.0,7.0,81310.34,1.0,1.0,0.0,183868.01,1
1492,648.0,2.0,1.0,41.0,4.0,0.0,1.0,1.0,?,152167.79,1
1493,850.0,2.0,1.0,44.0,2.0,0.0,2.0,1.0,1.0,90537.82,0
1494,616.0,1.0,1.0,37.0,2.0,0.0,2.0,,0.0,120810.86,0
1495,637.0,1.0,0.0,28.0,7.0,0.0,2.0,1.0,0.0,79886.07,0
1496,?,0.0,0.0,41.0,7.0,129706.33,1.0,1.0,0.0,166420.57,0
1497,564.0,0.0,0.0,44.0,6.0,113311.11,1.0,1.0,0.0,124071.69,1
1498,521.0,1.0,1.0,61.0,3.0,175159.9,?,1.0,0.0,109356.53,0
1499,716.0,1.0,1.0,39.0,8.0,0.0,2.0,1.0,1.0,,0
1500,704.0,,0.0,42.0,1.0,111907.97,1.0,1.0,0.0,73881.68,1
1501,667.0,2.0,0.0,33.0,2.0,0.0,?,0.0,1.0,50908.8,0
1502,640.0,1.0,0.0,21.0,9.0,0.0,2.0,1.0,0.0,,0
1503,583.0,0.0,0.0,35.0,6.0,174902.26,1.0,1.0,0.0,162878.96,0
1504,741.0,1.0,1.0,36.0,8.0,0.0,2.0,1.0,0.0,160696.72,0
1505,791.0,1.0,1.0,34.0,4.0,0.0,2.0,1.0,1.0,198637.34,0
1506,680.0,2.0,0.0,29.0,1.0,95507.12,1.0,1.0,1.0,73963.17,0
1507,753.0,1.0,1.0,43.0,6.0,121797.09,1.0,0.0,?,166516.84,0
1508,584.0,2.0,,35.0,8.0,0.0,1.0,1.0,0.0,84872.59,0
1509,724.0,1.0,?,37.0,1.0,0.0,2.0,1.0,0.0,52462.25,0
1510,573.0,1.0,1.0,42.0,5.0,0.0,2.0,1.0,1.0,92223.59,0
1511,709.0,1.0,,52.0,7.0,161889.79,1.0,0.0,1.0,18761.92,1
1512,521.0,1.0,0.0,24.0,7.0,0.0,2.0,0.0,1.0,100183.06,0
1513,729.0,1.0,1.0,40.0,7.0,0.0,2.0,1.0,0.0,109742.8,0
1514,577.0,1.0,0.0,67.0,10.0,129431.36,4.0,1.0,0.0,57975.8,1
1515,680.0,1.0,1.0,29.0,5.0,0.0,2.0,1.0,1.0,124592.84,0
1516,721.0,0.0,1.0,?,1.0,120153.51,2.0,1.0,,95796.22,0
1517,706.0,0.0,0.0,39.0,5.0,129845.24,1.0,1.0,0.0,159623.31,1
1518,779.0,1.0,0.0,40.0,4.0,0.0,2.0,0.0,1.0,67830.79,0
1519,447.0,1.0,1.0,42.0,2.0,0.0,2.0,0.0,1.0,33823.5,1
1520,707.0,1.0,0.0,32.0,8.0,0.0,2.0,1.0,0.0,168460.12,0
1521,489.0,1.0,0.0,39.0,5.0,0.0,2.0,,1.0,179833.45,0
1522,699.0,1.0,0.0,40.0,6.0,0.0,1.0,1.0,1.0,93839.3,0
1523,745.0,0.0,1.0,38.0,?,135070.58,2.0,1.0,0.0,182612.38,0
1524,687.0,1.0,0.0,29.0,1.0,0.0,2.0,1.0,1.0,138021.36,0
1525,705.0,0.0,1.0,50.0,8.0,130170.94,1.0,0.0,0.0,140574.09,1
1526,712.0,1.0,1.0,40.0,8.0,0.0,1.0,1.0,1.0,19632.64,0
1527,637.0,1.0,1.0,37.0,5.0,0.0,1.0,1.0,1.0,171457.06,0
1528,577.0,0.0,0.0,58.0,2.0,116360.07,2.0,0.0,0.0,120736.04,1
1529,516.0,1.0,1.0,38.0,7.0,0.0,2.0,1.0,0.0,70778.63,0
1530,,0.0,0.0,32.0,10.0,111537.23,4.0,,,9497.99,1
1531,594.0,1.0,1.0,,10.0,0.0,1.0,1.0,0.0,67864.39,0
1532,744.0,2.0,,30.0,3.0,124037.28,1.0,1.0,1.0,142210.94,0
